id,name
7387919,2 bed apartment 2 blocks from 42 st
7389120,Boutique apartment  by the Ocean
7394136,One bedroom available in Astoria
7396662,Chateau Ludlow
7397237,~Sunny quiet apartment in Brooklyn~
7397649,"Astoria 1 Bed, 2 Blocks to Train"
7397699,Room in the heart of Williamsburg
7398144,2 Bedroom in Heart of Williamsburg
7398163,Furnished BR in a 2BR apt Gramercy
7398507,Chic apartment on Central Park West
7399036,Amazing apartment available for a year to rent!
7399178,Cozy Room in the LOWER EAST SIDE!
7399754,Spacious 1BR
7401048,Big Cozy Room 2 Blocks From Trains
7402303,Artists' Sunny 1-BR Apt in Astoria
7402597,Beautiful Bedroom Manhattan (LES)
7402608,Charming Williamsburg 1 Bedroom
7403613,Spacious NOMAD 1 BR for 4
7411044,"French charm at Château Village, Greenwich Village"
7411499,Master Bedroom in Luxury Apartment
7415011,Cozy room in 1bedroom apt
7415905,Luxury Modern Brownstone Full Apt
7417444,Studio in Lincoln Sq - Columbus Cir
7417520,East Village Two Bedroom
7419230,East Village Penthouse With Rooftop
7419334,Bright and beautiful 1 bedroom Apt.
7419517,Comfy room in Gramercy Park
7421930,Long Island City- Furnished Studio
7426597,Sunny family-friendly Brooklyn 2-br with parking
7431316,Large private room in W. Heights
7432146,2 twins bed Private room  in Brooklyn
7433174,Apt.-private entrance -Townhouse- 10mins. to JFK
7433796,Room Epic View Near Freedom Tower
7434316,Parkside Brooklyn Artist Apartment!
7435181,Refreshing Bushwick Enclave
7435577,Comfy Modern Bklyn 1BR + Guest BR
7435882,Bushwick Room
7436186,Beautiful bedroom in Ditmas Park!!!
7437824,2BR + Roof Top-20min from Manhattan
7439734,Beautiful Brooklyn Duplex with Private Terrace
7441587,"Stunning Studio, 20 min to Manhattan"
7448093,stylish apartment w/ backyard
7450047,Calm & Quiet in Clinton Hill
7451145,RARE! Vintage 2 Bed Artist's Flat
7454378,Beautiful Home for seasonal rental
7456166,Big 1 Bdrm; Roberta's / Morgan L with roofdeck
7457091,LARGE PENTHOUSE IN NEW YORK
7457673,NEW Modern Brooklyn 1BR Apt!
7460009,One bedroom apartment
7460677,Cozy Sublet in Brooklyn
7460803,Large private bed/bath by Times Sq
7461611,Extraordinary One Bedroom Apartment
7461720,Townhouse Bonus Room w/Private Bath
7462019,LAKOU LAKAY- A HOME AWAY FROM HOME
7470123,Entire apartment in Williamsburg
7470216,Room in Nolita with great Rooftop
7471859,Williamsburg Walk Up
7473810,Light-filled urban cabin
7473909,Beautiful Room in Central Brooklyn House
7475708,2 Bedroom+ Office/Baby Room in Gramercy Park
7480066,"130/night, big and cozy, Brooklyn"
7480520,Renovated & Spacious Chelsea Studio
7480795,1 bedroom in The East Village
7482767,Apartment share - Private Bedroom
7483034,Spacious Chelsea Private Bedroom
7483853,"Spacious, private UES room"
7492539,urban cottage
7495497,Park Slope Loft
7495830,Sunny and spacious in Sunset Park
7496211,Lower Manhattan Studio Alcove Apt
7497287,Massive Bedroom by Prospect Park
7498074,Modern & Renovated | Great Location
7498271,"3Bdr Artist Apt. (L,M,J,Z trains)"
7500030,Two bedroom with two fold out bed
7500228,"Charming cozy bedroom, Downtown"
7500270,Peaceful and Spacious Brooklyn Gem
7500390,Modern Apartment in NOHO / SOHO
7501292,Gorgeous 1BR w huge private terrace
7501668,"Great Room in Bushwick, Brooklyn!"
7501694,Prolonged Traveler's Dream (a month first & more)
7501794,Nice & Sweat Apartment in Manhhatan
7502146,Prolonged Traveler's Dream (a month first & more)
7507877,Cozy house in Sunnyside gardens
7508560,Beautiful and Convenient
7508742,Wild Flower Nice quiet space Queen size bed.
7509362,Great BIG Upper West Side Apartment
7511452,Historic WoHo Townhouse
7512811,A True Brooklyn experience
7512967,Master Bedroom w/ private bathroom
7515281,"Clean private room, 20min from City"
7515694,A charming Parisian style apartment
7516218,Modern 1 Bedroom in Dumbo / Vinegar Hill
7516992,Bedroom in Midtown Apartment
7517579,Super Cute Brooklyn Loft
7517614,"Cute, Eclectic, & Family Friendly"
7518327,"13 Essex St, 202"
7524934,Large light-filled master bedroom.
7526715,Spacious Bedroom in Central Harlem
7534543,Garden apt with private entrance
7535450,Upper East Side private bedroom near Central Park
7535791,"Big, bright loft in Williamsburg"
7539610,"Private room, shared bathroom."
7542840,Room in Upper West Side Manhattan
7543993,Triplex with private garden
7545274,Charming 1 Bedroom Apt - Midtown East
7545750,Light Filled Studio Apartment
7545751,Edgecombe Ave Room
7546039,Charming West Village Studio
7547439,"Quaint, Quiet East Village 1 BR share"
7547481,Adorable Brooklyn Apartment
7547536,Quiet Greenwich Village Flat
7555283,Lovely 2 Bedroom in Upper West Side
7556153,Fort Greene Sanctuary
7556587,Sunny Room in Harlem
7556669,Garden Facing Quiet Retreat
7556814,Top Floor Brownstone - Park Slope
7557546,Bright & Charming 2bdrm Minutes to Manhattan
7560658,Perfect Brooklyn Loft Studio
7560918,"Williamsburg Studio, oudoor patio"
7561314,Private room in modern Bushwick Apt
7561432,CHARMING ROOM W/ ROOF DECK ACCESS 2 :)
7561584,SUNNY COZY ROOM FOR 1 :)
7561686,Cozy Large Studio - Yankee Stadium
7561847,Sunny 1b in Harlem! Available for longterm
7562611,Renovated 2 Rooms with balcony and ensuite bath
7563487,Great private room open for Aug!!
7563493,Parking! Beautiful Studio by Garden & Kissena Park
7563529,Apartment in Chelsea btwn 6th-7th Aves
7563717,Spacious Studio in Midtown East
7564169,Gorgeous 2BDR apt in historic brownstone
7570475,Cosy Master bedroom in Midtown West
7573103,Large 2.5 BR Apt In Park Slope
7573221,"Cozy, clean in Greenpoint Brooklyn!"
7573321,Great NYC Apartment
7573430,"Private, renovated & furnished room"
7575626,Charming West Village Full Bed Apt
7576910,"Private Modern room, stained glass view"
7577608,1 Large Bedroom plus 2nd bed
7579573,Sunny NYC studio in prime location
7581611,Room in Spacious Williamsburg Loft
7581690,Spacious 2 Bedroom Apt
7581727,SOHO LUXURIOUS LOFTED STUDIO
7582706,1000 square feet of Luxury!
7582834,Private bedroom in East Village
7583507,Lovely Clinton Hill Bedroom
7584885,Charming large room ...
7590712,Cute & Cozy Short or Long Term Stay!
7593985,UES - Private Studio with Kitchen
7594252,"Charming, large and peaceful"
7596078,"Funky, Quiet, Safe EV Walk-Up"
7596341,Midtown Manhattan best Location
7599569,Quiet room in Bushwick! Looking for 1 month sublet
7601496,Spacious 1BR in Williamsburg
7601870,Chelsea Chic
7602400,Stylish 1 BR in the heart of SoHo
7602426,Charming Classic UWS 2BR & Balcony
7602442,Chelsea Apt Great Location
7603075,Adorable room in heart of Brooklyn
7603716,Zen Private Bedroom in Brooklyn Gem
7611169,Spacious bedroom with large closet & quiet balcony
7611764,Private Bedroom in Renovated Apt
7612100,Sunny Spotless Manhattan apartment
7612456,"Private Bathroom, Room and Entrance on the UWS!"
7615409,AMAZING 1 BR APT LES/Chinatown NYC
7615496,88 By The Park w/Parking Space
7615693,Amazing 4 Bdrm Brownstone Apt
7616651,Cute room in large apartment.
7617511,Cute room in Williamburg
7619996,"Relaxing, cozy corner of Harlem"
7620355,Sunny large room in Bushwick
7620763,Lovely Bsmt Apt. Nr trn  to NYC - No Cleaning Fee
7621629,Your cozy spot in Upper West Manhat
7621698,A cozy place in Astoria
7629563,Bright and Clean Room for You!
7629972,"1br w/full ba,spacious and private"
7630422,Upper West Side Perfection
7631233,Room at astoria
7631585,Spacious Well Kept Apartment 5 min to Midtown
7632128,Huge BR in Hell's Kitchen
7632166,1 private bedroom in cozy Apartment in Brooklyn
7632182,Murray Hill Luxury ApT w/ BALCONY
7632731,"3 Bdr Upper West Side Elegance, 2500sq ft"
7632804,Private room in shared apt.
7633154,3 bedrms; ideal for 4-5 persons
7633507,Spacious West Village Apartment
7636280,Calm and Cute Entire Studio
7637047,Beautiful Studio on Park Avenue
7637101,Spacious 1 bedroom
7637112,Wyndham Vacation Resorts Condos
7637901,"Perfect location, 15 min.Manhattan"
7638537,Private Bedroom on Queens Blvd
7643399,APARTMENT WITH PARKING BY HOSPITAL
7643428,casa gumamela - charming + relaxing room
7643901,Great Location For New Year's Weekend
7644203,Spacious private apt in pre-war building
7644505,Contemporary Brooklyn Town House
7646092,Spacious Room in Williamsburg
7646751,Great Room in Williamsburg Brooklyn
7646832,Historic Clinton Hill Townhouse
7647268,NiceRoomNiceNeighborhoodCloseMaimonidesHospitaNYUH
7647651,Beautiful loft with Courtyard!
7649693,"Beautiful, large and sunny bedroom"
7651418,Cute 1 Bed Apt in Lower East Side
7651459,Trendy TriBeCa SoHo Suite
7651474,Bright Brownstone 2BR BedStuy Apt
7651547,New York 3 Bedroom 3 Bath & Backyard City College
7652929,Studio Apartment on Upper West Side
7652936,"Sunny Studio, Contact Me for Longer Stays"
7654931,Private Moonlight Room in Brownstone Near Subway
7656308,Large Private Bedroom in Williamsburg Apartment
7657879,Beautiful GRDN Apt Chelsea Meatpacking
7659042,Cozy Room 25 Minutes from Manhattan
7660853,Lefferts Garden 1 bedroom
7661020,Marvelous Manhattan Apartment! DEAL
7661735,Large Studio - Meatpacking District
7662160,Sunny Private Room in Crown Heights
7663043,"4 trv’g Dr’s,Nurses,College Students, remote Wrk’r"
7664263,Spacious Fabulous Harlem 1 bedroom
7664863,A Cozy Room In A Brooklyn House
7664959,Nice and Cozy Room
7665230,Sunny Master Bedroom in Sunset Park
7665764,US Open? Perfect Lg 1 BR apartment
7673007,Bright 1 br apt in Greenpoint Brooklyn
7677565,Private Room With Queen Bed in NYC
7677595,"Bright, one-bedroom in Brooklyn"
7678187,Stylish Modern Comfort in Bed-Stuy
7679094,Bright and Airy Astoria Loft
7679691,Nice bedroom - Lower East Side
7679697,Midtown West Modern Charming 1BD Apt near Times Sq
7679943,Colorful 2 bedroom in great Brooklyn neighborhood
7680504,Ground Fl Apt w/ bk yard Short/ Long term welcomed
7685764,Sunny Modern Gem Overlooking UWS
7686115,Beautifully Modern + Immaculate Chelsea Home!
7686940,The Wielingen
7688839,Garden Apt in Historic Brownstone!
7689346,East Village Private Room & Terrace
7689495,Cosy apartment in Carroll Gardens
7691534,"2 bed, 2 bath in Battery Park City"
7692326,Designer 6 BR home by Prospect Park
7692660,Prolonged Traveler's Dream(a month first & more)
7692870,Privacy in Unique  Shipping Container Home
7693124,Upper West Side 64th and Amsterdam
7693424,Shared Apartment to share
7694064,Quiet Sanctuary right by the Subway
7694852,HUGE NYC 1BR - Heart of Murray Hill
7696314,Private Bedroom in Midtown West
7696645,Booklyn Navy Yard/Ft Greene/Brooklyn Bridge
7696654,Spacious  Harlem 1-Br. Terrace Apt with Doorman
7697161,Beautiful 1 BR w/ Private Backyard
7697256,Room in a lovely UWS Apartement
7698593,Beautiful & Creative Brownstone w/ Backyard
7698619,Room in Williamsburg Duplex
7698722,"2 BR Brownstone Retreat, 2nd Fl."
7699037,Airy Basement Apartment
7699156,One bedroom at Dream Location
7699516,HUGE 2 bdrm 30 m ride from Midtown
7699542,Master bedroom in a 3BR apt in UES
7699703,Private Brooklyn room by the L line
7700741,Spacious Private Room near train station :-)!
7707274,"Sunny, top-floor apt (East Village)"
7709293,master bedroom in a 4 bed 2 bath
7710250,Midtown East Bedroom Available
7711161,Large and Sunny room in Downtown NY
7711899,FEMALE ONLY 'Heaven'PrivateBed/SharedSpace w/Wifi
7712750,светлая комната с балконом
7713509,"Brooklyn, Clinton Hill, Private rm"
7714405,"Ideal Apt for US Tennis Open, 2BR"
7714664,Authentic Apartment in the heart of Brooklyn
7715344,1 Bedroom Apart in Spanish Harlem
7716489,Idyllic Studio in Williamsburg
7724031,Apartment is in Washington heights
7725030,Contemporary Clinton Hill 1BR Condo
7725042,1BR in a 3BR Apt by Columbia
7725075,Come Be A Part of NYC
7725197,Huge Bed-Stuy Townhouse
7726296,Beautiful 1 Bedroom Apartment
7727644,Charming 2 Bedroom Apt in Midtown
7728265,clinton Hill - bedsty
7728860,Flex 2br: Cleaning CDC guidelines implemented
7729804,Spacious Pre-War in Crown Heights
7730865,Haha
7731348,Perfect UWS Apartment
7733241,Amazing room in Williamsburg House
7733315,sunny and spacious respite
7733651,Perfect 2BR for a family!
7734176,Spacious two bedroom in NYC
7734226,Home away from home
7734670,Prolonged Traveler's Dream (a month first & more)
7734995,Charming Apt in East Village
7740527,Sunny Air Conditioned Bedroom
7741113,Prospect Park Room
7742486,"Charming Park Slope 1BR! Near F, G, R"
7742889,"Cozy, parkside room in Inwood"
7744239,"Garden Apt, Brooklyn - 2 nights min"
7745375,Cozy private room in Williamsburg
7745868,Private room in East Williamsburg
7747237,Central Harlem Loft Bdrm + Garden
7748044,Neat room with private bath $60
7749069,Large 1BR apt only 20 minutes to Manhattan.
7749239,"1BR w/roof: Williamsburg, Brooklyn"
7756015,Casa Nolita: Clean & Charming Loft 1 Bed Apt SoHo
7756711,Charming garden apt in a brownstone
7758577,2 Bed apart in the heart of Chelsea
7760406,Modern Chelsea Studio
7760545,"COZY STUDIO in Sunnyside/Queens, NY"
7760808,57th and 6th Free Daily Breakfast and Wine
7761394,One room in a 4 Bedroom apt.
7762201,BROOKLYN  STUDIO APARTMENT
7763203,Large comfy room in Victorian home
7763869,The Dream Room near Barclays Center
7764285,Spacious Modern Williamsburg Apt
7768661,Brand new Manhattan Apartment sleeps 7!
7769782,Beautiful Room in Bushwick With AC!
7772377,"Large, Spacious, Bright Apartment"
7774182,#1 Family House 7min to Manhattan Up To 7 Guest
7775627,Bright apartment in Lower Manhattan
7780335,Sunny studio in Williamsburg
7782176,*NEWLY RENOVATED PRIVATE ROOM*
7784365,Great cozy room  5 minutes to city
7785582,Basement Room with Private Bathroom
7785952,Spacious Studio UES
7787799,"Home For Medical Professionals - ""Belladonna"""
7788438,"Home For Medical Professionals - ""Laudanum"""
7788565,"Home For Medical Professionals - ""Ether"""
7789152,Charming exposed brick apartment
7790911,"Clean,Huge Furnished Room in Safe Neighborhood"
7796446,Spacious apt right off the highline
7798327,Private bedroom in Lower East Side
7798935,Large & very comfortable 2br/2bath by Ditmas Park
7799045,Fabulous 2 bedroom apartment in Harlem
7800079,Great space with artist's studio and garden
7800835,Big 1.5 bedroom on a great block-Private apt
7801023,Cute room right by Prospect Park
7801169,Spacious apt in the heart of EV
7801262,"Sanitized cozy 1 bedroom, top of Central Park!"
7803475,Large 2 Bdrm in prime UWS location
7803828,Spacious Private Bedroom 9’ x15’
7804337,Williamsburg Studio Apartment
7806322,Beautiful Zen 3BR Apartment
7807454,Ideal Downtown Brooklyn 1 Bedroom
7808565,Room w Private Bath in Brooklyn
7810109,1 bedroom garden apartment
7814575,Charming Park Slope 2 bed w/Garden
7816449,Dreamlike Soho loft and rooftop
7818142,Private room in cozy UWS apartment
7819539,1BR GARDEN APT 25 MIN TO MANHATTAN
7819704,Quaint Sunny apartment in Bed-stuy
7820825,Beautiful Sunny Room Near A/D & 2/3
7821813,Sunny apartment in Greenpoint
7822488,BUDGET PRIVATE ROOM 2 BLOCKS FROM SUBWAY
7823121,Nice Private Room Near Columbia U.
7823495,Private Roof Terrace and Empire State Views
7826411,Private room in trendy LES
7827908,Private Entrance/ Private Bathroom
7828204,Large Room Close to NYC
7834712,Sunny 1 Bedroom in Brooklyn
7834733,"Beautiful, Airy, Minimal Apartment"
7834765,✦Artsy Loft Master Suite✦Private Bath/High Ceiling
7835470,"Spacious, 2 Bedroom Bed Stuy home"
7835680,West Village one bedroom
7835778,Bright room in quiet Brooklyn home
7837347,Pre-War Apartment By Riverside Park
7837685,Bright bedroom with private bathroom
7837816,Bright & cozy room in Brooklyn!
7837952,Excellent Location Gramercy Studio
7839109,BATTERY PARK MANHATTAN APARTMENT!
7839972,Manhattan Penthouse 1 Bdrm Apt
7840953,Large Lofted Brooklyn Studio
7841464,Williamsburg Crow's Nest
7841904,Modern Private Room in Meatpacking
7842116,Huge room in Sunset Park with AC
7842276,Charming & Colorful 1BR in Brooklyn
7842671,Bedroom in Soho/Nolita Two-bedroom
7843390,Artist Apt Room w/ Rooftop
7843582,"Spacious, Quiet One Bedroom Apt"
7843604,"Big, cozy & chic! 1BR Apt in Harlem New York City"
7843696,Private Cozy Bedroom w Divider Wall
7844193,Great Crown Heights Room (w/ roof!)
7851047,2000 sq/ft AMAZING apt East Village
7851753,CHAMBRE BROOKLYN
7853110,"Carroll Gardens, 25 ft from F/G"
7856749,"Easy Access, Cute Space"
7857040,Cozy Brooklyn Bedroom Available
7857185,Midtown great location private Apt
7858023,Luxury 1BR Overlooking Manhattan Skyline
7858096,Large Bedroom in Kips Bay/Gramercy
7858468,The Artist's Experience
7858824,"Great location, spacious apt."
7860155,Private bedroom in the heart of NYC
7863289,1 XLrg BR w backyard - City cntre to Penn & Vessel
